"ID","title","org"
"ba73c165-9386-49b0-8a14-6dfbc0062af4","Extended dose intervals for COVID-19 vaccines to optimize early vaccine rollout and population protection in Canada in the context of limited vaccine supply","Public Health Agency of Canada | Agence de la santé publique du Canada"
"595c2488-052a-48f3-830f-9684f34a0ae9","Selected socio-demographic and health indicators to better understand the impact of school closures during the COVID-19 pandemic on children (various reference periods)","Statistics Canada | Statistique Canada"
"c9c30630-e2f7-4313-b26a-2f7407c8681d","Guidance on the implementation of the Interim Order respecting Drugs, Medical Devices and Foods for a Special Dietary Purpose in Relation to COVID-19 ","Health Canada | Santé Canada"
"e8e0e8f5-4731-437c-bc54-d14d8785c1c0","Selected mental health, economic and education indicators to better understand the impact of school closures during the COVID-19 pandemic on children (various reference periods)","Statistics Canada | Statistique Canada"
"41a48a22-86a7-4355-ac9e-7e47b8679c40","Cumulative number and percent of people in key populations who have received a COVID-19 vaccine in Canada, by number of doses and report week","Public Health Agency of Canada | Agence de la santé publique du Canada"
"037405f0-7da4-4665-9690-1f0b9846da5b","The Chief Public Health Officer’s Report on the State of Public Health in Canada 2020 – From risk to resilience: An equity approach to COVID-19 ","Public Health Agency of Canada | Agence de la santé publique du Canada"
"5814c88b-45ec-458e-84b5-7dd68f7593ae","Percentage of workforce teleworking or working remotely, and percentage of workforce able to carry out a majority of duties during the COVID-19 pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"fecb3ca7-2030-46e7-bcde-e4fe623de5e2","Briefing package  - Appearance of the Auditor General of Canada before the Standing Committee on Finance on Government’s Response to the COVID-19 Pandemic on 22 June 2020","Office of the Auditor General of Canada | Bureau du vérificateur général du Canada"
"ab4b58e0-07ab-4d78-b56a-ac188bd403fe","Briefing package for the Chief Electoral Officer’s appearance on the Special Report of the Chief Electoral Officer: Administering an Election during the COVID-19 Pandemic (2020-10)","Elections Canada | Élections Canada"
"23f8e6e0-79a4-4dfd-b616-678a76effad1","Appearance of the Privacy Commissioner of Canada, Daniel Therrien before the Standing Committee on Industry, Science and Technology (INDU) – Study of the Canadian response to the COVID-19 pandemic","Office of the Privacy Commissioner of Canada | Commissariats à l’information et à la protection de la vie privée au Canada"
"91eb6ced-eb5a-4b79-a11f-0c0032739962","Briefing package  - Appearance of the Interim Auditor General of Canada before the Standing Committee on Finance on Government’s Response to the COVID-19 Pandemic on 12 May 2020 ","Office of the Auditor General of Canada | Bureau du vérificateur général du Canada"
"033a4c7e-4540-458c-bd69-78d19252d2f2","Appearance of the Hon. Steven Guilbeault Minister of Canadian Heritage Before the Standing Committee on Industry, Science and Technology (INDU) – Study of the Canadian response to the COVID-19 pandemic","Canadian Heritage | Patrimoine canadien"
"03d52708-75cd-4aca-91ab-d6ea1914cf81","Briefing package - Appearance of the Auditor General of Canada before the Standing Committee on Government Operations and Estimates on Government’s Response to the COVID-19 Pandemic on 29 May 2020 ","Office of the Auditor General of Canada | Bureau du vérificateur général du Canada"
"bd79c3f4-6529-47d4-8089-b665484951d2","Charter Statement - Bill C-24: An Act to amend the Employment Insurance Act (additional regular benefits), the Canada Recovery Benefits Act (restriction on eligibility) and another Act in response to COVID-19 ","Department of Justice Canada | Ministère de la Justice Canada"
"3fd276fe-5729-4cbd-9fe6-fec70b150767","Appearance of Hélène Laurendeau, Before the Standing Committee On Canadian Heritage on October 30, 2020 Study on the Challenges And Issues Facing the Arts, Culture, Heritage and Sport Sectors during the COVID-19 pandemic","Canadian Heritage | Patrimoine canadien"
"f4f86e54-872d-43f8-8a86-3892fd3cb5e6","Status of COVID-19 cases in Ontario","Government of Ontario | Gouvernement de l'Ontario"
"06a61019-62c1-48d8-8d4d-2267ae0f1144","COVID Alert Impact Data","Government of Ontario | Gouvernement de l'Ontario"
"8f3a449b-bde5-4631-ada6-8bd94dbc7d15","COVID-19 cases in hospital and ICU, by Ontario Health (OH) region","Government of Ontario | Gouvernement de l'Ontario"
"42df36df-04a0-43a9-8ad4-fac5e0e22244","Long-Term Care Home COVID-19 Data","Government of Ontario | Gouvernement de l'Ontario"
"f4112442-bdc8-45d2-be3c-12efae72fb27","Confirmed positive cases of COVID-19 in Ontario","Government of Ontario | Gouvernement de l'Ontario"
"cbb4d08c-4e56-4b07-9db6-48335241b88a","Ontario COVID-19 zones","Government of Ontario | Gouvernement de l'Ontario"
"30db937b-a1c4-4f86-a01f-2063ffdf637d","List of Acts and Regulations","Public Health Agency of Canada | Agence de la santé publique du Canada"
"748a7178-a783-48fb-a81e-5c0c011417cc","CCDR: Volume 46-11/12- November 2020: Oral Health in Canada","Public Health Agency of Canada | Agence de la santé publique du Canada"
"8da73272-8078-4cbd-ae35-1b5c60c57796","Effective reproduction number (Re) for COVID-19 in Ontario","Government of Ontario | Gouvernement de l'Ontario"
"edd826cd-b915-47f7-b8d8-add3c59c978f","CCDR: Volume 47-3, March 2021: Influenza and Other Respiratory Viruses","Public Health Agency of Canada | Agence de la santé publique du Canada"
"a6191a06-c938-4983-8d16-2e02f1a1827a","May 5 – Appearance by the Minister of National Defence","National Defence | Défense nationale"
"751eacdf-10e1-4a47-b41c-048e21a46da2","CCDR: Volume 46-7/8 -July 2020: Mandatory childhood immunization programs","Public Health Agency of Canada | Agence de la santé publique du Canada"
"ecb75ea0-8b72-4f46-a14a-9bd54841d6ab","Status of COVID-19 cases in Ontario’s Provincial Correctional Institutions","Government of Ontario | Gouvernement de l'Ontario"
"752ce2b7-c15a-4965-a3dc-397bf405e7cc","COVID-19 Vaccine Data in Ontario","Government of Ontario | Gouvernement de l'Ontario"
"1115d5fe-dd84-4c69-b5ed-05bf0c0a0ff9","Status of COVID-19 cases in Ontario by Public Health Unit (PHU)","Government of Ontario | Gouvernement de l'Ontario"
"5472ffc1-88e2-48ca-bc9f-4aa249c1298d","Ontario COVID-19 outbreaks data","Government of Ontario | Gouvernement de l'Ontario"
"2896423a-da2e-4f7d-9e47-a6968cb8c085","CCDR: Volume 46-5 -May 2020: Nosocomial infection surveillance","Public Health Agency of Canada | Agence de la santé publique du Canada"
"a2dfa674-a173-45b3-9964-1e3d2130b40f","Ontario COVID-19 testing metrics by Public Health Unit (PHU)","Government of Ontario | Gouvernement de l'Ontario"
"3530faba-311f-4a43-a19d-35ae82d7c942","2021–22 Departmental Plan: Health Canada","Health Canada | Santé Canada"
"af50a6b1-c510-42a9-b297-de2036d61cc0","Health Promotion and Chronic Disease Prevention in Canada, Vol 40, No 11/12, November/December 2020","Public Health Agency of Canada | Agence de la santé publique du Canada"
"c4022f0f-6f3d-4e16-bd28-5312333a4bac","COVID-19 testing of inmates in Ontario’s Provincial Correctional Institutions","Government of Ontario | Gouvernement de l'Ontario"
"ab5f4a2b-7219-4dc7-9e4d-aa4036c5bf36","Ontario COVID-19 testing percent positive by age group","Government of Ontario | Gouvernement de l'Ontario"
"10df5ee9-9696-4bef-bc15-def1cfc20bfa","May 27, 2020 – Appearance by the Minister of National Defence","National Defence | Défense nationale"
"defa0b8d-bb97-493f-ae13-93b0257ebe96","National Advisory Committee on Immunization (NACI): Summary of extended dose interval statement of April 7, 2021","Health Canada | Santé Canada"
"a2073e4a-9426-4946-95b5-c560d43c216e",NA,"Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"99517f1f-9e4d-4853-98da-47f7cafb4d77",NA,"Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"a20ab853-ed8e-4097-91f5-f4fefcaf11e3","Council of Chief Medical Officers of Health Communication: Use of Non-Medical Masks (or Facial Coverings) by the Public","Public Health Agency of Canada | Agence de la santé publique du Canada"
"bb65518f-6462-44d7-ac47-7932d3e52506","Medical device shortages: List of shortages","Health Canada | Santé Canada"
"c04ffa59-5115-4533-a2b7-cf60313f0d39","List of Medical Devices - Notification of Shortages","Health Canada | Santé Canada"
"1a80a04b-ba58-4881-a299-985cacd83286","Likelihood of various measures being permanently adopted once the pandemic is over, by business characteristics, third quarter of 2020","Statistics Canada | Statistique Canada"
"7da75a41-20da-43c9-9e9b-66b62a9ca813","Statistics on the one-time emergency payment increase to the Canada Child Benefit (CCB)","Canada Revenue Agency | Agence du revenu du Canada"
"8ba078b2-ca9b-44c1-b5db-9674d85421f9","COVID-19 testing locations","Government of Ontario | Gouvernement de l'Ontario"
"4190afd1-9b1b-4be6-a800-14ad2dbca1ff","Standing Senate Committee on Social Affairs, Science and Technology","Health Canada | Santé Canada"
"28efc645-eda6-4aab-901d-e3b992701d6c","Standing Committee on Industry, Science and Technology","Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments"
"98f82346-7701-434a-b11b-2e6da70d0ef9","Access to controlled substances: Frequently asked questions","Health Canada | Santé Canada"
"bf417a22-dec9-45c2-82bd-0e03d841ca62","Monthly adjusted consumer expenditure basket weights","Statistics Canada | Statistique Canada"
"c55ff7a4-2063-49f1-bfd1-f4156361aed0","Collaboration with the Public Health Agency of Canada’s National Microbiology Lab","Health Canada | Santé Canada"
"4c6ece00-44ed-4eaa-9567-6592a2c64692","Non-medical masks and face coverings","Public Health Agency of Canada | Agence de la santé publique du Canada"
"036d5de5-2ba0-4aec-8f9e-9bdc63c589a2",NA,"Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"8c94dcff-1dcb-4cf7-a7fc-1ad57d6e34a1","Committee of the Whole","Health Canada | Santé Canada"
"9909c57f-b84e-4cc9-9255-3d526f60ef4d","Percentage of workforce teleworking or working remotely, and percentage of workforce expected to continue teleworking or working remotely after the pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"e983192b-cbcf-494e-9035-d007b9a44348","Joint Statement on Clinical Trial Oversight in Canada","Health Canada | Santé Canada"
"79ce70ce-4dc8-4482-af1b-0ad10755c7cb","Joint Statement on Clinical Trial Oversight in Canada","Health Canada | Santé Canada"
"94906755-1cb9-4c2d-aaa6-bf365f3d4de8","Canada Emergency Response Benefit Statistics","Employment and Social Development Canada | Emploi et Développement social Canada"
"3427c9e6-eda2-459a-bf19-6b31037e25eb","CCDR: Volume 46-4 -April 2020: Respiratory syncytial virus (RSV)","Public Health Agency of Canada | Agence de la santé publique du Canada"
"cf702224-a7b8-4e36-8a0a-d6a25457bf08","Free rapid tests for your employees","Public Health Agency of Canada | Agence de la santé publique du Canada"
"591b96de-a24e-470b-9810-5c7e33f621d9","Relevant exemptions to the Controlled Drugs and Substances Act","Health Canada | Santé Canada"
"926318de-0580-4fe1-a546-8e9ff145ae14","Regulatory considerations on the classification of non-medical masks or face coverings: Notice to industry ","Health Canada | Santé Canada"
"3b84083a-27f2-4f71-8c32-97d671037886","Medical device shortages: Report a shortage","Health Canada | Santé Canada"
"eb5b2f9e-5ea1-485d-80cb-658c374e7a84","Guidance on applications for drug clinical trials under the interim order: Overview","Health Canada | Santé Canada"
"bb01e4ec-684b-48c6-a287-0695ef1998fb","Statistics on the one-time emergency payment increase to the Goods and Services Tax/Harmonized Sales Tax Credit (GST/HST Credit)","Canada Revenue Agency | Agence du revenu du Canada"
"bfd5d50e-720a-416d-8f9b-780cad9a62a4","Percentage of workforce teleworking or working remotely, and percentage of workforce anticipated to continue primarily teleworking or working remotely after the pandemic, by business characteristics","Statistics Canada | Statistique Canada"
"5bf54477-6147-413f-bab0-312f06fcb388","Licensed child care settings COVID-19 data","Government of Ontario | Gouvernement de l'Ontario"
"41a8f0a7-b702-4008-ae5f-8982e74e0041","Change in expenditures to various business areas, by business characteristics","Statistics Canada | Statistique Canada"
"32d2fc31-1abb-4b02-80a4-9c0e64acb919","Monthly adjusted price index, provisional","Statistics Canada | Statistique Canada"
"fb19b5d7-7940-46ef-b5ef-1cad28f6603f","Subsection 56(1) class exemption for patients, practitioners and pharmacists prescribing and providing controlled substances in Canada during the coronavirus pandemic","Health Canada | Santé Canada"
"86a90d9d-e212-4ead-b628-01fe9d34660d","June 4 – Appearance by the Minister of National Defence","National Defence | Défense nationale"
"053ec8c5-5cb0-4df8-8037-5997d9c4e3dd","Economic and Fiscal Snapshot 2020","Department of Finance Canada | Ministère des Finances Canada"
"b1fef838-8784-4338-8ef9-ae7cfd405b41","Schools COVID-19 data","Government of Ontario | Gouvernement de l'Ontario"
"bdfd05ed-02bc-437f-9598-b6782dc27b22","Senate Standing Committee on Social Affairs, Science and Technology (SOCI)","Canadian Institutes of Health Research | Instituts de recherche en santé du Canada"
"81cf339f-0cf8-4ed3-a1c3-682fc51ec087","CCDR: Volume 47-2 February 2021:  HIV Testing in Canada in the Past Decade 2009–2019","Public Health Agency of Canada | Agence de la santé publique du Canada"
"9b110033-5d41-4a9d-8965-6d30f21720c1","Likelihood of various protective measures being implemented once transitioned to on-site work, by business characteristics","Statistics Canada | Statistique Canada"
"f9ed459e-9f69-4ba3-9550-ac5dcc4fa1c9","Health Canada’s decision on technical-grade ethanol for the manufacture of hand sanitizers: Notice to industry","Health Canada | Santé Canada"
"430489b3-dc23-498b-80a6-9cb0500d4e8d","National Research Council Canada Annual Reports","National Research Council Canada | Conseil national de recherches Canada"
"a8df9b73-d835-4c5a-9536-bcb0e9d446e7","CCDR: Volume 46-10-October 2020: Laboratory Biosafety","Public Health Agency of Canada | Agence de la santé publique du Canada"
"675b79b4-4e9e-4142-bf42-28574755c78a","CCDR: Volume 47-1 January 2021: Foodborne and Animal Contact Disease Outbreaks","Public Health Agency of Canada | Agence de la santé publique du Canada"
"8bed8f95-adb0-48e7-b6de-6564b02ac929","House of Commons standing committee on government operations and estimates (OGGO)","Canadian Institutes of Health Research | Instituts de recherche en santé du Canada"
"06058968-c787-43d9-bf06-96b1f7467a81",NA,"Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"8069f29c-8b64-4632-8628-dae28e18fdc6",NA,"Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"1ee14ee7-c68e-4735-83be-b2686a632dbe",NA,"Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"a6b1f75b-9ee2-441e-9133-7c8ae3d8fa41","Regulatory considerations for importing or selling face shields: Notice to industry ","Health Canada | Santé Canada"
"a7a3ba0b-000d-436c-aa07-26658a52cf03","Regulatory considerations for importing or selling face shields: Notice to industry ","Health Canada | Santé Canada"
"8e563479-31d4-4c1c-8801-71a33d0d26fa","Current or planned actions or measures in place for parents employed by the business or organization, by business characteristics","Statistics Canada | Statistique Canada"
"335a9ddf-0ae2-4075-aba9-0b4b6ed29e19","Business or organization revenue from August 2020 compared with August 2019, by business characteristics","Statistics Canada | Statistique Canada"
"0230cc37-5710-4b43-8979-d1239345aafd","Business or organization expenses from August 2020 compared with August 2019, by business characteristics","Statistics Canada | Statistique Canada"
"92516710-bdc9-404b-b4b5-b8472a1e8803",NA,"Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"72818aaf-97eb-42da-8bcd-89b1150860d5","Detailed data about CRSB applications","Canada Revenue Agency | Agence du revenu du Canada"
"2a4d4bc1-7d5d-4d88-9ffa-61ebc9dbedc6","Service on the Crown: temporary e-service measures in place for the public or legal representatives ","Department of Justice Canada | Ministère de la Justice Canada"
"7589c9f2-25cf-48b6-97e9-ac63b1010ef1","June 10 – Appearance by the Minister of National Defence","National Defence | Défense nationale"
"f1c2c81f-a10c-4e60-8b86-b7424e49d74d","June 9 – Appearance by the Minister of National Defence","National Defence | Défense nationale"
"594707d4-00e0-47bb-b249-b83f4a83bec5","Health Promotion and Chronic Disease Prevention in Canada, Vol 41, No 5, May 2021","Public Health Agency of Canada | Agence de la santé publique du Canada"
"fa84faeb-37ef-47b2-bd4f-e24527a27489","Resources to keep children safe online","Public Health Agency of Canada | Agence de la santé publique du Canada"
"a03ba29a-7a12-49a9-8485-be9ba78bcffb","CCDR: Volume 46-9-September 2020: Force Health Protection","Public Health Agency of Canada | Agence de la santé publique du Canada"
"b87bcf7f-aff8-4efe-a358-48e22bbdd946","Extent to which use of various methods to provide goods or services to customers or users is expected to change over the next three months, by business characteristics","Statistics Canada | Statistique Canada"
"850f8100-c3a5-4ebb-b306-53e52c42789e","Joint Cybersecurity Advisory: Technical Approaches to Uncovering and Remediating Malicious Activity","Communications Security Establishment Canada | Centre de la sécurité des télécommunications Canada"
"767bb57b-1c6f-416c-9fa0-c8ff62f44476","July 22 – Appearance by the Minister of National Defence","National Defence | Défense nationale"
"5e8f65bf-12df-40de-964e-194a66ca3f26","June 15 – Appearance by the Minister of National Defence","National Defence | Défense nationale"
"7ee18486-b079-41b1-997b-fdeb416b541a","Personal protective equipment and medical supplies","Public Health Agency of Canada | Agence de la santé publique du Canada"
"b9e27728-21dc-4213-bc36-96b676933c02","Main Estimates 2020-21","National Defence | Défense nationale"
"d689eb97-7bce-44a2-a422-8adc9f294ca6","APPEARANCE OF THE MINISTER OF HEALTH ","Health Canada | Santé Canada"
"25a7a9c4-21a5-4dbc-87ed-51d3ca30cd16","Filing a drug or device marketing complaint","Health Canada | Santé Canada"
"ae746bcc-6c59-45f3-9888-e68e83fcb2cf","Investments in online sales and e-commerce capabilities over the next 12 months, by business characteristics","Statistics Canada | Statistique Canada"
"a96d2167-4fba-48ad-ae6a-836db81c19ab","About non-medical masks and face coverings","Public Health Agency of Canada | Agence de la santé publique du Canada"
"f2d3a3ca-a15e-407c-aa12-a999bfdf5989",NA,"Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"ef6cc146-4b84-40cd-b285-4ae8a852feb9","2021-22 Departmental Plan: Public Health Agency of Canada","Public Health Agency of Canada | Agence de la santé publique du Canada"
"5f4938d9-6343-4550-a3b4-3670ccf88257","Detailed data about CRCB applications","Canada Revenue Agency | Agence du revenu du Canada"
"960c4913-2cf9-4530-bf51-55f4aaff4b7b","Statistics on the beneficiaries of the One-time payment for seniors","Employment and Social Development Canada | Emploi et Développement social Canada"
"00af404b-47b8-4f58-9cc7-f63058e65143","Standing Committee on Public Accounts","Public Services and Procurement Canada | Services publics et Approvisionnement Canada"
"cd30e3e7-0172-4d24-b500-f9db93de6b3a","Standing Committee on Indigenous and Northern Affairs","Public Services and Procurement Canada | Services publics et Approvisionnement Canada"
"4a641926-942a-4045-9938-6294e8e0473a","International travellers entering or returning to Canada, by province of entry, seasonally adjusted","Statistics Canada | Statistique Canada"
"acdd2173-3d22-4ed6-b8d1-aa4f66536925"," 	HUMA committee binder: Minister of Labour - November 24, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"52492775-9cd8-4b51-81d0-16013e4539e3","Committee of the Whole of all votes under Health in the Main Estimates 2020-2021","Health Canada | Santé Canada"
"a5b4fbe6-a5ea-4750-8149-cbdb4bfca670","Standing Committee on Health (SUPPLEMENTARY ESTIMATES (B) 2020-2021)","Health Canada | Santé Canada"
"dee98289-986e-4373-8c35-79e51de6358a","For an appearance before the House of Commons Standing Committee on Health  March 31, 2020","Health Canada | Santé Canada"
"62f5e666-c8fa-412e-8607-944cbfe89b83","Charter Statement: An Act to amend the Financial Administrative Act (special warrant) (C-12) ","Department of Justice Canada | Ministère de la Justice Canada"
"a0d55711-ca4f-43dc-a448-4cb3d9ea7a05","CCDR: Volume 46-6 -June 2020: Artificial intelligence in public health","Public Health Agency of Canada | Agence de la santé publique du Canada"
"b527c0cb-4918-4a11-804e-11902f79d370","2021 Reports of the Auditor General of Canada—Report 11—Health Resources for Indigenous Communities—Indigenous Services Canada","Office of the Auditor General of Canada | Bureau du vérificateur général du Canada"
"653f8ee0-cc99-4c9a-92ee-5aea6d48b861","Retail trade sales by province and territory","Statistics Canada | Statistique Canada"
"06618a7a-9190-476d-bbfb-2ca59f3cdd88","Railway carloadings statistics, by total tonnage transported, monthly","Statistics Canada | Statistique Canada"
"625c0d81-2eee-40cf-b402-17a26f3fb2e1","Gross domestic product (GDP) at basic prices, by industry, monthly","Statistics Canada | Statistique Canada"
"ed70a7b7-145e-43c6-9340-849ac4174268","Standing Committee on Health ","Public Services and Procurement Canada | Services publics et Approvisionnement Canada"
"cd97dffb-1dbf-4458-8129-d886f9e84b46","Modelling approach to assessing risk of transmission of SARS-CoV-2 at gatherings","Public Health Agency of Canada | Agence de la santé publique du Canada"
"a48ad964-c765-430d-a573-eb999c8616c9","Standing Committee on Health (SUPPLEMENTARY ESTIMATES (B) 2020-2021)","Public Health Agency of Canada | Agence de la santé publique du Canada"
"31c82726-f63b-46df-b36d-81bc6e125c46","Canada's State of Trade 2020","Global Affairs Canada | Affaires mondiales Canada"
"2d3c5c5f-bf5a-4a4e-97e2-709252b37eea","Committees of the Whole","Public Services and Procurement Canada | Services publics et Approvisionnement Canada"
"f5b8feb7-3dd9-4a29-9cde-a551daccd680","Impact of social distancing measures on businesses, by business characteristics","Statistics Canada | Statistique Canada"
"c0b6ca34-8a05-47f4-b3ca-623c695d202f","International merchandise trade by commodity, monthly","Statistics Canada | Statistique Canada"
"8d240a32-08df-4e7d-a53c-508c397f1f3a","Deferral of rent payments owed by businesses, by business characteristics","Statistics Canada | Statistique Canada"
"95478ebc-253c-47aa-a956-fdc0beeec84b","Briefing package for the President of the Public Health Agency of Canada appearance at OGGO on May 22, 2020","Public Health Agency of Canada | Agence de la santé publique du Canada"
"5e742add-ee73-4780-90a2-a0f45eb27ded","Number and percentage of adults (aged 18 years and older) in the household population with underlying health conditions, by age and sex (two-year period)","Statistics Canada | Statistique Canada"
"35bdf399-1315-4f90-a98f-23414e75fd20","Number of Controlled Goods Site Inspections conducted by the Industrial Security Sector","Public Services and Procurement Canada | Services publics et Approvisionnement Canada"
"9526e2f0-06b9-42cf-a10f-907d6c077a93","New products businesses have begun manufacturing, by business characteristics","Statistics Canada | Statistique Canada"
"6998e865-7a74-4352-a488-adc8b1f0f8d8","Personal protective equipment demand and supply","Statistics Canada | Statistique Canada"
"815e4145-dc1f-4a37-9aa4-894837967606","New products businesses have begun manufacturing in response to requests from government, by business characteristics","Statistics Canada | Statistique Canada"
"1ad83721-3a65-4083-bf44-f55b2cb3f852","Deferral of rent or mortgage payments owed by businesses, by business characteristics","Statistics Canada | Statistique Canada"
"e185cdc7-9b8b-4d0d-b26a-6aacf68e0509","Repatriation of Canadian citizens and permanent residents due to corona virus on assisted departures and facilitated flights","Global Affairs Canada | Affaires mondiales Canada"
"76b3c1f5-c0f6-4bb0-9827-e2e89f61ce96","Reprocessing of N95 Respirators for Healthcare Professionals - Notice","Health Canada | Santé Canada"
"ad99e7db-dcff-4579-90ce-7788ad765f9a","Medical device shortages: Overview","Health Canada | Santé Canada"
"786e4604-6197-45ed-93df-293f5159cea8","List of Medical Devices for Exceptional Importation and Sale","Health Canada | Santé Canada"
"153df6d8-0024-4f29-acb1-b0c960013fe7","Number and percentage of adults (aged 18 years and older) in the household population with at least one underlying health condition, by sex and other characteristics (two-year period)","Statistics Canada | Statistique Canada"
"c0dab0ff-8fb0-41f9-9baf-d39ada43dbba","2021 Reports of the Auditor General of Canada—Report 6—Canada Emergency Response Benefit","Office of the Auditor General of Canada | Bureau du vérificateur général du Canada"
"16182e17-2ff9-4b5d-a66d-54acbbcf4374","Business practices tested or used while social distancing measures were in place, by business characteristics","Statistics Canada | Statistique Canada"
"f40476a7-af10-4e8f-a5da-81186be48e7b","Personal protective equipment or supply needs, by business characteristics","Statistics Canada | Statistique Canada"
"223517c9-3759-45ce-bd83-c2e39ca8ffed","Actual hours worked at main job by industry, monthly, seasonally adjusted, last 5 months","Statistics Canada | Statistique Canada"
"8cb18ba1-e801-4e2d-8928-c838382ad787","Domestic and international Itinerant movements, by type of operation, airports with NAV CANADA towers, monthly","Statistics Canada | Statistique Canada"
"64dc2e5c-dcdd-4156-bebc-a989affa0a9c","Impact on credit rating due to the pandemic, by business characteristics, second quarter of 2021","Statistics Canada | Statistique Canada"
"2b0c5ebe-c4a6-4a1d-9b4b-c850f9b5c3c4","Consumer Price Index, monthly, not seasonally adjusted","Statistics Canada | Statistique Canada"
"832d969a-22db-41a0-a7ad-03b2f40b8ab2","Business expectations of number of employees over the next three months, by business characteristics, May 2020","Statistics Canada | Statistique Canada"
"0eb8bb4f-4a0e-4875-a600-a9130b11eb78","Sources of personal protective equipment or supplies, by business characteristics","Statistics Canada | Statistique Canada"
"6eeb2a1d-a97c-42bb-ade7-3701af7bd25d","Cyber security incidents in May 2020 compared to February 2020, by business characteristics","Statistics Canada | Statistique Canada"
"332d1161-e81d-4449-a4a7-0c4c427fa0e8","2021 Reports of the Auditor General of Canada—Report 10—Securing Personal Protective Equipment and Medical Devices","Office of the Auditor General of Canada | Bureau du vérificateur général du Canada"
"355ef5ba-f760-4329-81bb-793bab5fa3c6","2021 Reports of the Auditor General of Canada—Report 8—Pandemic Preparedness, Surveillance, and Border Control Measures","Office of the Auditor General of Canada | Bureau du vérificateur général du Canada"
"b1585ce0-765a-4ab9-ac82-e8255c3b6c7b","Detailed data about CRB applications","Canada Revenue Agency | Agence du revenu du Canada"
"cdba28b2-3c25-4cbe-b75e-84a416a0306d","Business revenue from January 1 to March 31, 2019, compared with January 1 to March 31, 2020, by business characteristics","Statistics Canada | Statistique Canada"
"90c2ea2c-fd1b-4316-832d-0d3d9202195e","Level of difficulty expected in procuring personal protective equipment or supplies, by business characteristics, third quarter of 2020","Statistics Canada | Statistique Canada"
"c37617fb-8617-45d7-bf11-bd6adc1b3ed2","Difficulty procuring personal protective equipment or supplies, by business characteristics, May 2020","Statistics Canada | Statistique Canada"
"1c9b76e4-4881-4e0b-b34e-eec79f1391f1","Length of time businesses require before being able to return to normal operations once social distancing measures are removed, by business characteristics","Statistics Canada | Statistique Canada"
"9684ae1f-c5d9-4329-8c8a-10c4ef33c39d","Extent to which businesses expect to face various challenges with regards to recruitment and training, by business characteristics","Statistics Canada | Statistique Canada"
"cc561b0b-1937-4aec-a307-2161fd2cd005","Occupational groups most needed in recovery period, by business characeristics","Statistics Canada | Statistique Canada"
"bf88979e-7139-4ee5-848c-08b25813a077","Reasons difficulty is expected in procuring personal protective equipment or supplies, by business characteristics, first quarter of 2021","Statistics Canada | Statistique Canada"
"42eb411c-91af-4ba0-a0cf-c3202d21d2e1","Expected level of difficulty in procuring personal protective equipment or supplies, by business characteristics, first quarter of 2021","Statistics Canada | Statistique Canada"
"5b59b8bf-5758-4f69-8c95-0393d633fc25","Laboratory guidance for SARS-CoV-2 testing","Public Health Agency of Canada | Agence de la santé publique du Canada"
"619a5376-1372-4502-adba-4f3bb8de524d"," 	HUMA committee binder: Minister of Families, Children and Social Development - November 4, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"c0027721-49b6-4384-a283-70b40c2b514d","HUMA committee binder: Minister of Employment, Workforce Development and Disability Inclusion - November 4, 2020","Employment and Social Development Canada | Emploi et Développement social Canada"
"172b504b-7a1c-4d67-939e-68b79ec3e6d7","Technical requirements for UV decontamination devices: Notice to manufacturers","Health Canada | Santé Canada"
"543fe07a-fd79-40e9-a829-ccd697526765","Open Database of Healthcare Facilities","Statistics Canada | Statistique Canada"
"9b53f063-61b2-4f59-8792-19be0ecdf609","Length of time businesses expect being able to remain fully or partially operational while social distancing measures are in place, by business characteristics","Statistics Canada | Statistique Canada"
"af91377b-02b8-4781-86c0-87aa7b48c9c6","Extent to which businesses are expecting to face various challenges with regards to recruitment and training, by business characteristics","Statistics Canada | Statistique Canada"
"74437c3f-7507-4218-9e27-347746f3004c","Personal protective equipment business needs","Statistics Canada | Statistique Canada"
"d3287c31-789f-40cc-960f-7b9b25a4d1a0","Percentage of workforce hired back after business was approved for the Canadian Emergency Wage Subsidy, by business characteristics","Statistics Canada | Statistique Canada"
"125a3025-35e0-4a55-b6d5-7684516ec4cc","Percentage of workforce anticipated to continue primarily teleworking or working remotely over the next three months, by business characteristics","Statistics Canada | Statistique Canada"
"3459cec6-8561-4e98-9670-17b7c1b63d7f","Reasons why difficulty is expected in procuring personal protective equipment or supplies, by business characteristics, third quarter of 2020","Statistics Canada | Statistique Canada"
